147704,9750697000140985530,0,2014-10-21 05:00:00,1005,0,3c20a05a,a81899dd,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,893b1b76,5901521d,1,0,21153,320,50,2420,2,35,-1,69
14780,998690923852141029,0,2014-10-21 00:00:00,1005,0,f282ab5a,61eb5bc4,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,863ed618,7abbbd5c,1,0,18993,320,50,2161,0,35,-1,157
147802,9794554698773317233,0,2014-10-21 05:00:00,1005,0,89a490f5,ce307e01,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,6ebf6000,eec78f77,1,0,19771,320,50,2227,0,687,100079,48
147809,9796304787631074705,0,2014-10-21 05:00:00,1005,0,6ec06dbd,d262cf1e,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,51c8245c,ff91ea03,1,0,21681,320,50,2496,3,167,100194,23
147874,9825736352986032155,0,2014-10-21 05:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,f888bf4c,5b9c592b,0f2161f8,c7317823,45d87b56,9fef9da8,1,0,19772,320,50,2227,0,687,100079,48
147878,9827569042230330282,0,2014-10-21 05:00:00,1005,1,78b4322c,2135cad1,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,7d2e50ec,8b1aa260,1,0,20596,320,50,2161,0,35,100034,157
147898,9843287184700880167,0,2014-10-21 05:00:00,1002,0,9e8e8d09,16a36ef3,50e219e0,ecad2386,7801e8d9,07d7df22,afbe1014,a65428a8,43e7b962,0,0,6366,300,50,544,3,39,-1,23
1479,11628788980473195858,0,2014-10-21,1010,1,85f751fd,c4e18dd6,50e219e0,afe98291,7801e8d9,4ce2e9fc,ea2b0710,1081d9ed,ef726eae,4,0,20362,320,50,2333,0,39,-1,157
147938,9866720334359535547,1,2014-10-21 05:00:00,1005,0,d6137915,bb1ef334,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,594cd50e,8a4875bd,1,0,16920,320,50,1899,0,431,100075,117
147979,9885692479638703536,0,2014-10-21 05:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c18e2027,8a4875bd,1,0,15705,320,50,1722,0,35,100083,79
147995,9894239742955082098,0,2014-10-21 05:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,680e6a92,2347f47a,0f2161f8,a99f214a,b621ea3d,2de871e6,1,0,21647,320,50,2487,1,547,100072,51
148006,9899618055866038227,0,2014-10-21 05:00:00,1005,0,e3c09f3a,d262cf1e,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f66f05bd,fbdc5171,1,0,21664,320,50,2492,3,35,100202,43
148026,9911840533920625720,0,2014-10-21 05:00:00,1005,0,c5944aac,2d235ae0,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9bff1804,d3b3178d,1,2,21664,320,50,2492,3,35,100040,43
148123,9952888444957343788,0,2014-10-21 05:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,e96773f0,2347f47a,0f2161f8,a99f214a,fc77ded4,5db079b5,1,2,21666,320,50,2494,3,35,-1,112
148144,9963837622813173681,0,2014-10-21 05:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,3d3198ca,2347f47a,0f2161f8,7166f9fd,76c4f9aa,c02433d4,1,3,16858,320,50,1887,3,39,-1,23
148159,9970348838682542755,0,2014-10-21 05:00:00,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8a014cbb,a0f5f879,1,0,17614,320,50,1993,2,1063,-1,33
148220,9998066827382282143,0,2014-10-21 05:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,d292c32f,2347f47a,0f2161f8,a99f214a,8c975692,be6db1d7,1,0,21664,320,50,2492,3,35,-1,43
148231,10003525340245729523,1,2014-10-21 06:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,a99f214a,deeff841,6bfbb32f,1,0,21647,320,50,2487,1,547,100183,51
148240,10009489837313291282,0,2014-10-21 06:00:00,1005,0,9a28a858,64778742,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0c188c65,c9f7dab9,1,2,20390,300,250,2339,3,39,-1,23
148299,10042792552568520222,0,2014-10-21 06:00:00,1005,0,09d92f34,e3491659,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,f6631364,be74e6fe,1,0,21688,320,50,2496,3,167,-1,23
1483,1163066063837736356,0,2014-10-21,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9b6d736b,8a4875bd,1,0,20362,320,50,2333,0,39,-1,157
148346,1006343084898148108,0,2014-10-21 06:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,d940a425,a08bf7b3,7fce49a8,1,0,16688,320,50,1873,3,39,-1,23
148351,10065908766863540609,0,2014-10-21 06:00:00,1005,0,503c45b0,6159cbd9,a818d37a,ecad2386,7801e8d9,07d7df22,a99f214a,2dda21bd,7843f7dc,1,0,19666,300,250,2253,2,303,-1,52
148354,1006656277008029003,0,2014-10-21 06:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,59ac940d,1f883dc7,1,0,15699,320,50,1722,0,35,-1,79
148377,10079890487773022905,0,2014-10-21 06:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,661aa3aa,2347f47a,8ded1f7a,155ab802,592f11ff,383d6db1,1,3,15705,320,50,1722,0,35,-1,79
148406,10098449759158655283,0,2014-10-21 06:00:00,1005,0,fb5257c2,d36a8247,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,c2aa329c,d14c4241,1,0,21153,320,50,2420,2,35,-1,69
148423,10104350279761544268,0,2014-10-21 06:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,3c4b944d,2347f47a,0f2161f8,a99f214a,b11027f1,f3049821,1,0,21664,320,50,2492,3,35,-1,43
148453,10122243662746266091,0,2014-10-21 06:00:00,1002,0,6f34dd1d,1591263c,50e219e0,ecad2386,7801e8d9,07d7df22,bbd8ce29,c0341cf7,4042e175,0,0,5296,320,50,479,3,39,100074,23
148470,10134288131063742444,0,2014-10-21 06:00:00,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1785abdf,fa61e8fe,1,0,4687,320,50,423,2,39,100148,32
14859,10073241926793711682,0,2014-10-21 01:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9b1fe278,8a4875bd,1,0,15706,320,50,1722,0,35,-1,79
148594,10201605232039757591,0,2014-10-21 06:00:00,1008,5,85f751fd,c4e18dd6,50e219e0,3366d26c,7801e8d9,07d7df22,81a15cd9,6e3f8ae9,8453abb9,1,0,21611,320,50,2480,3,299,100111,61
148665,10239799619719973930,0,2014-10-21 06:00:00,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,57cd4006,d6e0e6ff,1,0,17753,320,50,1993,2,1063,-1,33
148718,10266791639592549431,0,2014-10-21 06:00:00,1002,0,15a497fe,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,d3ea3fd5,7fab210b,6f856677,0,0,6399,320,50,549,3,39,100083,23
148769,10293070693980906563,0,2014-10-21 06:00:00,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,8defa66b,fce66524,1,0,17654,300,250,1994,2,39,-1,33
14879,10094494455847169463,0,2014-10-21 01:00:00,1005,0,7697ed3e,c1aa3c04,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c072fc53,2c948de5,1,0,20352,320,50,2333,0,39,-1,157
148799,10312363064884199523,0,2014-10-21 06:00:00,1008,5,85f751fd,c4e18dd6,50e219e0,3366d26c,7801e8d9,07d7df22,d1dedec0,77588624,8453abb9,1,0,21611,320,50,2480,3,299,100111,61
148825,10323209206285457157,0,2014-10-21 06:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,8b89048f,2347f47a,cef3e649,a35cedef,879a1361,4ea23a13,1,2,21664,320,50,2492,3,35,-1,43
148879,10353722452240645206,0,2014-10-21 06:00:00,1002,0,ed7b0018,891d02ac,50e219e0,ecad2386,7801e8d9,07d7df22,e0e7b172,985d3b0b,66960a7d,0,0,19665,320,50,2253,2,303,-1,52
148897,10365258394248761235,0,2014-10-21 06:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3971fdd7,ce12dd72,1,0,15707,320,50,1722,0,35,100084,79
148932,10385496557785443002,0,2014-10-21 06:00:00,1005,0,b99a2c43,cc962a1f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2e88cf4e,f186d2e8,1,0,19251,320,50,2201,3,35,100119,43
149009,10433527570610613050,0,2014-10-21 06:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,73206397,2347f47a,8ded1f7a,3c19ea8f,ca4309e7,c8aaa4a8,1,0,21647,320,50,2487,1,547,-1,51
149049,10456891273788023172,1,2014-10-21 06:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,680e6a92,2347f47a,0f2161f8,a99f214a,f717de05,36c6b1de,1,0,21647,320,50,2487,1,547,-1,51
149105,10485136796346435252,0,2014-10-21 06:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,9aa5cfe3,642bb8e3,a9fb0439,1,0,19251,320,50,2201,3,35,-1,43
14912,10117830297553708979,0,2014-10-21 01:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,5546ea08,a4b6f65b,1,0,20508,320,50,2351,3,163,100020,61
149203,10537264985113077678,0,2014-10-21 06:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8233422a,8a4875bd,1,0,15706,320,50,1722,0,35,-1,79
149241,10558735409818259074,0,2014-10-21 06:00:00,1005,0,9b971c93,c1aa3c04,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3a05242d,eda4a627,1,0,21689,320,50,2496,3,167,100075,23
149247,10559598978815706664,0,2014-10-21 06:00:00,1005,0,dcc019de,250469f8,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,3458c290,be6db1d7,1,0,8330,320,50,761,3,175,100075,23
14926,10129390372998451733,0,2014-10-21 01:00:00,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,05bdd761,8a4875bd,1,0,20596,320,50,2161,0,35,-1,157
149264,10569379037106735709,0,2014-10-21 06:00:00,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,647529eb,24399af1,1,0,17753,320,50,1993,2,1063,-1,33
149295,1058680903251129968,0,2014-10-21 06:00:00,1005,1,16c73019,8025317b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,fea63a26,3e7932d7,1,0,21153,320,50,2420,2,35,-1,69
149322,10598093340019697759,0,2014-10-21 06:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,f888bf4c,5b9c592b,0f2161f8,8369576b,9182fe66,46adaefe,1,0,21647,320,50,2487,1,547,-1,51
149332,10601666543665672161,1,2014-10-21 06:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,fce42d3e,9789fca4,1f0bc64f,1,0,21647,320,50,2487,1,547,-1,51
149347,10607383273198601679,0,2014-10-21 06:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,42da5b81,d9b5648e,0f2161f8,a99f214a,aa933c47,d056b4bf,1,0,21660,320,50,2446,3,171,100228,156
149352,10610308460147719188,0,2014-10-21 06:00:00,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4b3d4c51,684581ce,1,0,16208,320,50,1800,3,167,100077,23
149360,10611714929816922051,0,2014-10-21 06:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,7a36c491,2347f47a,0f2161f8,a99f214a,afe394e9,0eb711ec,1,0,21664,320,50,2492,3,35,100050,43
149374,10621653978752641533,0,2014-10-21 06:00:00,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6f413f2d,1ccc7835,1,0,16208,320,50,1800,3,167,-1,23
149470,1067282169253136146,0,2014-10-21 06:00:00,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c5357f54,8a4875bd,1,0,16208,320,50,1800,3,167,100075,23
149516,10695921754739038218,0,2014-10-21 06:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,53e41700,2347f47a,0f2161f8,2e1d87e7,d02c79c5,8d96a23d,1,2,19251,320,50,2201,3,35,-1,43
149520,10696879227915215224,0,2014-10-21 06:00:00,1005,0,6ec06dbd,d262cf1e,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,e7badadb,24f6b932,1,0,21683,320,50,2496,3,167,-1,23
149603,10745120751966271001,0,2014-10-21 06:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,2d869bee,d9b5648e,0f2161f8,a99f214a,fc5226ab,aad45b01,1,0,21660,320,50,2446,3,171,100228,156
149696,10798032278553209564,1,2014-10-21 06:00:00,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4948c27a,76dc4769,1,0,16920,320,50,1899,0,431,100081,117
149708,10805430750894636381,0,2014-10-21 06:00:00,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4452ae2e,684581ce,1,0,16208,320,50,1800,3,167,100081,23
14976,10171465993723905729,0,2014-10-21 01:00:00,1005,1,43d6df75,27e3c518,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c8e1628d,24f6b932,1,0,15707,320,50,1722,0,35,-1,79
149762,10841282858618895108,0,2014-10-21 06:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,680e6a92,2347f47a,0f2161f8,a99f214a,53341222,ef726eae,1,0,21647,320,50,2487,1,547,-1,51
149764,10844334339394132451,0,2014-10-21 06:00:00,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4d32f31b,3bc980aa,1,0,21683,320,50,2496,3,167,-1,23
14979,10173679290448968696,0,2014-10-21 01:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ed93fa57,3bd9e8e7,1,0,15704,320,50,1722,0,35,-1,79
149794,1085600615514682406,1,2014-10-21 06:00:00,1005,1,c98a4967,0245cb85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ad3754b0,81892725,1,0,20633,320,50,2374,3,39,100119,23
149800,10861572516975808113,0,2014-10-21 06:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,3f2a6cbb,33da2e74,cef3e649,a99f214a,9b13a699,3bb1ddd7,1,0,19733,320,50,2260,0,171,100156,91
149807,10866141509364232117,0,2014-10-21 06:00:00,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,99637a4e,b3f4c8ce,1,0,21688,320,50,2496,3,167,-1,23
14984,10178381546867632476,0,2014-10-21 01:00:00,1002,0,6f34dd1d,1591263c,50e219e0,ecad2386,7801e8d9,07d7df22,44152913,b4d92ae5,a12e847c,0,0,17081,320,50,1921,3,47,100074,23
149869,10894986485897736430,0,2014-10-21 06:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,95b2935e,5db079b5,1,2,15708,320,50,1722,0,35,-1,79
149895,10910453483757213316,0,2014-10-21 06:00:00,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9bd20dea,fce66524,1,0,4687,320,50,423,2,39,100148,32
149923,10924028040393358571,0,2014-10-21 06:00:00,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8d7da144,8d96a23d,1,2,21647,320,50,2487,1,547,-1,51
149977,10958247905717538174,0,2014-10-21 06:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,19aaa345,d9b5648e,0f2161f8,a99f214a,904f917e,f4fffcd0,1,0,21611,320,50,2480,3,299,100111,61
149993,10971172944080147819,0,2014-10-21 06:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8d6f167c,8a4875bd,1,0,15702,320,50,1722,0,35,-1,79
150017,10981902491579239152,0,2014-10-21 06:00:00,1005,1,43d6df75,27e3c518,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,df9ce5fc,4ea23a13,1,0,15699,320,50,1722,0,35,-1,79
150069,11010265999384915273,0,2014-10-21 06:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,d7644484,cd63b0bb,1,0,20277,320,50,2281,3,47,100181,42
150187,11077339378464801834,0,2014-10-21 06:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,a99f214a,c7f96c92,897aafd7,1,0,15702,320,50,1722,0,35,-1,79
1502,11660204091970967640,0,2014-10-21,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,431b3174,16954458,1,0,15702,320,50,1722,0,35,-1,79
150210,11088316011584110411,0,2014-10-21 06:00:00,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3b010e43,8a4875bd,1,0,16208,320,50,1800,3,167,100075,23
15022,10210549789229575191,0,2014-10-21 01:00:00,1010,1,85f751fd,c4e18dd6,50e219e0,ffc6ffd0,7801e8d9,0f2161f8,68582634,6f9ef976,3bd9e8e7,4,0,19865,320,50,2270,0,683,-1,48
150233,11101021024586373901,0,2014-10-21 06:00:00,1005,0,11b0b28b,10989c88,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,af2373c0,4ea23a13,1,0,21681,320,50,2496,3,167,-1,23
150237,11106464241910188006,0,2014-10-21 06:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,882a9f37,2347f47a,0f2161f8,a7919c1e,cca86f23,ff065cf0,1,2,21664,320,50,2492,3,35,100119,43
150255,11117402489429076607,0,2014-10-21 06:00:00,1005,1,43d6df75,27e3c518,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e5f3c132,8f4fd1f0,1,0,15707,320,50,1722,0,35,100083,79
150332,11159887454460741034,0,2014-10-21 06:00:00,1005,1,16c73019,8025317b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,190bc7b3,d6f8b5a7,1,0,21664,320,50,2492,3,35,-1,43
150409,11200002815997641531,0,2014-10-21 06:00:00,1005,0,bb4524e7,d733bbc3,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2cd3f489,7abbbd5c,1,0,19251,320,50,2201,3,35,-1,43
150430,11213341727138123878,0,2014-10-21 06:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,3f2a6cbb,33da2e74,cef3e649,a99f214a,6394f6f6,3bb1ddd7,1,0,19733,320,50,2260,0,171,100156,91
150460,11230984054863595502,0,2014-10-21 06:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,19490305,c5a47034,c6263d8a,1,0,4687,320,50,423,2,39,100148,32
150474,11240127319282588680,0,2014-10-21 06:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f77a41aa,c6263d8a,1,0,15701,320,50,1722,0,35,-1,79
150499,11256631547249042958,0,2014-10-21 06:00:00,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0176bace,3295ea18,1,0,19772,320,50,2227,0,687,100075,48
150583,11303108043406196112,0,2014-10-21 06:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,31375b2e,c6263d8a,1,0,15702,320,50,1722,0,35,-1,79
150593,11307686969133044694,0,2014-10-21 06:00:00,1005,1,72a56356,45368af7,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,539e0c18,8b1aa260,1,0,18993,320,50,2161,0,35,-1,157
15064,1025494189317991124,0,2014-10-21 01:00:00,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,be74e9f1,d787e91b,1,0,20352,320,50,2333,0,39,-1,157
15069,10259046129393676183,0,2014-10-21 01:00:00,1010,1,85f751fd,c4e18dd6,50e219e0,ffc6ffd0,7801e8d9,0f2161f8,32057354,ef3dd594,ef726eae,4,0,21665,320,50,2493,3,35,100050,117
150694,11361372755803979373,0,2014-10-21 06:00:00,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c4b920bb,5db079b5,1,2,4687,320,50,423,2,39,100148,32
150739,11386673297702448809,0,2014-10-21 06:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1bcbbdc5,f39b265e,1,0,15707,320,50,1722,0,35,100084,79
150766,1140024026135627233,0,2014-10-21 06:00:00,1005,0,e2547d3b,986e2317,72722551,ecad2386,7801e8d9,07d7df22,a99f214a,c81057d7,ecb851b2,1,0,21694,320,50,2497,3,43,100151,42
150788,11409186756642247182,0,2014-10-21 06:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,48ef6336,2347f47a,f95efa07,a99f214a,07c57133,e9860931,1,0,21666,320,50,2494,3,35,-1,112
150845,1144018365456904537,0,2014-10-21 06:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,231cadcc,a0f5f879,1,0,15702,320,50,1722,0,35,100084,79
150952,11500333319873725640,0,2014-10-21 06:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,d44c074c,ae637522,cef3e649,a99f214a,600d53aa,981edffc,1,3,21234,320,50,2434,3,163,100087,61
150969,1151363708788939283,0,2014-10-21 06:00:00,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d6e57d4f,8a4875bd,1,0,16208,320,50,1800,3,167,100074,23
15098,1028334195830564056,1,2014-10-21 01:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,18ffc716,1f0bc64f,1,0,15708,320,50,1722,0,35,100083,79
151010,11534091056754854404,0,2014-10-21 06:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,262fc99d,1f0bc64f,1,0,15706,320,50,1722,0,35,100083,79
151068,11568095734968333501,0,2014-10-21 06:00:00,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9809dae9,76dc4769,1,0,16208,320,50,1800,3,167,100075,23
151146,11615858883901263901,0,2014-10-21 06:00:00,1005,0,8bc5ccf8,0a32b372,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,8261274a,63edf3a6,1,0,20362,320,50,2333,0,39,-1,157
151175,11630520323820234867,0,2014-10-21 06:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,b10b77f8,2195b79b,1,0,21611,320,50,2480,3,299,100111,61
151282,11691988640995136755,0,2014-10-21 06:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,58ae69a7,76dc4769,1,0,15707,320,50,1722,0,35,-1,79
151302,11710903041805115937,0,2014-10-21 06:00:00,1002,0,85f751fd,c4e18dd6,50e219e0,4e02fbd3,7801e8d9,07d7df22,4c21abc6,1962cae2,c207a47d,0,0,21300,320,50,2446,3,171,100228,156
151340,11729234136371517018,0,2014-10-21 06:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0fca890a,a5bce124,1,0,15699,320,50,1722,0,35,100083,79
151416,11766990732172767248,0,2014-10-21 06:00:00,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3615dcf7,0710fff9,1,0,19251,320,50,2201,3,35,100076,43
151431,11776246896752567679,0,2014-10-21 06:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,4b08f369,2347f47a,0f2161f8,a99f214a,96839e9e,36c6b1de,1,0,21666,320,50,2494,3,35,-1,112
151446,11792094403046069087,0,2014-10-21 06:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,40f4e332,a0f5f879,1,0,15705,320,50,1722,0,35,100083,79
151460,11802767105431305500,0,2014-10-21 06:00:00,1005,0,1b581e08,fba7221d,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a21f9935,8da868a0,1,0,21680,320,50,2496,3,167,100077,23
151514,11837015449424825483,0,2014-10-21 06:00:00,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,cfa84541,a0f5f879,1,0,16208,320,50,1800,3,167,100075,23
151521,11839121905570990092,0,2014-10-21 06:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,8b89048f,2347f47a,cef3e649,4daee3a0,898eb9df,ecb851b2,1,3,21683,320,50,2496,3,167,100183,23
151540,11845179181024469164,0,2014-10-21 06:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,73fcddfc,cff8aea6,89416188,1,0,4687,320,50,423,2,39,-1,32
151546,11851840207105499234,1,2014-10-21 06:00:00,1002,0,ec6898f1,1efdf7c7,50e219e0,ecad2386,7801e8d9,07d7df22,866adc0a,86fe12d2,72dab84d,0,0,19665,320,50,2253,2,303,-1,52
151560,11867329818249387281,0,2014-10-21 06:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0f6c7866,3bd9e8e7,1,0,15706,320,50,1722,0,35,-1,79
151582,11883493456317825443,0,2014-10-21 06:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,8b89048f,2347f47a,cef3e649,78f09466,e0fffa72,bc8913e3,1,2,21664,320,50,2492,3,35,-1,43
151630,11904059153513554245,0,2014-10-21 06:00:00,1005,0,c65c4fc4,a434fa42,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f8fdf8f8,1f0bc64f,1,0,21680,320,50,2496,3,167,-1,23
151662,11918800377502981896,0,2014-10-21 06:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,a7ae052e,2347f47a,f95efa07,a99f214a,be1eb609,ef726eae,1,0,21666,320,50,2494,3,35,-1,112
15171,10361323853550025312,0,2014-10-21 01:00:00,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,592dcc7c,d787e91b,1,0,20366,320,50,2333,0,39,-1,157
151710,11944709712919534422,1,2014-10-21 06:00:00,1005,1,3af745f2,11582ac8,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,567b3c9d,8b1aa260,1,0,20596,320,50,2161,0,35,100034,157
151748,11963970453438985507,0,2014-10-21 06:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,e96773f0,2347f47a,0f2161f8,a99f214a,6643f5ac,7abbbd5c,1,0,21667,320,50,2494,3,35,-1,112
151818,12006242767191800086,0,2014-10-21 06:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e5b052aa,5096d134,1,0,15701,320,50,1722,0,35,-1,79
15183,1037028917617963594,1,2014-10-21 01:00:00,1005,0,9ee9dd00,759d1c56,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d0eca19f,8571106b,1,0,20355,216,36,2333,0,39,-1,157
